"","Object.Number","Is.Highlight","Is.Public.Domain","Object.ID","Department","Object.Name","Title","Culture","Period","Dynasty","Reign","Portfolio","Artist.Role","Artist.Prefix","Artist.Display.Name","Artist.Display.Bio","Artist.Suffix","Artist.Alpha.Sort","Artist.Nationality","Artist.Begin.Date","Artist.End.Date","Object.Date","Object.Begin.Date","Object.End.Date","Medium","Dimensions","Credit.Line","Geography.Type","City","State","County","Country","Region","Subregion","Locale","Locus","Excavation","River","Classification","Rights.and.Reproduction","Link.Resource","Metadata.Date","Repository"
"251660","23.112.262","False","False",378337,"Drawings and Prints","Drawing","Design for Brougham, no. 3734","","","","","","Manufacturer","","Brewster & Co.","American, New York","","Brewster & Co.","American","","","1882",1882,1882,"Pen and black ink watercolor and gouache with gum arabic","sheet: 6 3/4 x 9 3/16 in. (17.1 x 23.3 cm)","Gift of William Brewster, 1923","","","","","","","","","","","","Drawings","","http://www.metmuseum.org/art/collection/search/378337","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"318185","53.167","False","False",451179,"Islamic Art","Brooch","Brooch Decorated in the Thewa Technique","","","","","","","","","","","","","","","19th century",1800,1899,"Pierced gold foil over glass (thewa work); with beads and filigree","H. 2 in.. (5.1 cm)
W. 1 5/8 in. (4.1 cm)","Gift of Mr. and Mrs. Harry G. Friedman, 1953","Made in","Pratapgarh","","","India","Rajasthan","","","","","","Jewelry","","http://www.metmuseum.org/art/collection/search/451179","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"263924","19.73.95","False","True",391077,"Drawings and Prints","Print","The Peasant and His Wife","","","","","","Artist","","Albrecht Dürer","German, Nuremberg 1471–1528 Nuremberg","","Dürer, Albrecht","German","1471      ","1528      ","ca. 1497",1497,1497,"Engraving","Sheet: 4 3/16 × 2 15/16 in. (10.6 × 7.5 cm)","Fletcher Fund, 1919","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/391077","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"96025","2009.300.5082a, b","False","True",169304,"Costume Institute","Wedding Boots","Wedding boots","American","","","","","","","","","","","","","","1855–65",1855,1865,"Silk","","Brooklyn Museum Costume Collection at The Metropolitan Museum of Art, Gift of the Brooklyn Museum, 2009; Gift of Richard W. Hall, 1960","","","","","","","","","","","","","","http://www.metmuseum.org/art/collection/search/169304","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"318020","49.147.2","False","False",451012,"Islamic Art","Tray","Tray","","","","","","","","","","","","","","","19th century",1800,1899,"Silver, turquoise, coral, glass","Diam. 11 3/4 in. (29.8 cm)","Gift of Valerie J. Dreyfus, 1949","Attributed to","","","","Turkey","","","","","","","Metal","","http://www.metmuseum.org/art/collection/search/451012","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"213427","2000.90a, b","False","True",338991,"Drawings and Prints","Drwaing","Figures Watching a Display of Fireworks at Castel Sant'Angelo, Rome (recto); A Distant View of the Fireworks Seen from a Villa Garden (verso)","","","","","","Artist","","Giovanni Francesco Grimaldi","Italian, Bologna 1606–1680 Rome","","Grimaldi, Giovanni Francesco","Italian","1606      ","1680      ","1606–80",1606,1680,"pen and brown ink (recto); pen and brown ink over leadpoint or graphite (verso)","10 1/8 x 14 5/8in. (25.7 x 37.1cm)","Gift of Thomas Williams, 2000","","","","","","","","","","","","Drawings","","http://www.metmuseum.org/art/collection/search/338991","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"280941","63.350.201.16.1","False","True",408362,"Drawings and Prints","Print","Abyssinia, from the Natives in Costume series (N16) for Allen & Ginter Cigarettes Brands","","","","","","Publisher","","Allen & Ginter","American, Richmond, Virginia","","Allen & Ginter","American","","","1886",1886,1886,"Commercial color lithograph","Sheet: 2 3/4 x 1 1/2 in. (7 x 3.8 cm)","The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick","","","","","","","","","","","","Prints|Ephemera","","http://www.metmuseum.org/art/collection/search/408362","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"163362","1984.1083.49","False","False",264081,"Photographs","Photograph","Bridge and Ship's Stack","","","","","","Artist","","André Kertész","American (born Hungary), Budapest 1894–1985 New York","","Kertész, André","American, born Hungary","1894      ","1985      ","1938",1938,1938,"Gelatin silver print","20.2 x 25.8 cm. (7  15/16  x 10  3/16  in.)","Purchase, Rogers Fund, The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, and Mary Livingston Griggs and Mary Griggs Burke Foundation and Mrs. Vincent Astor Gifts, 1984","","","","","","","","","","","","Photographs","© The Estate of André Kertész / Higher Pictures","http://www.metmuseum.org/art/collection/search/264081","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"141792","2014.711","False","True",239214,"European Sculpture and Decorative Arts","Statue","Madonna and Child","Italian, Venice","","","","","","","","","","","","","","ca. 1460–80",1455,1485,"Limestone (Istrian stone?) with traces of polychromy","Overall (weight on pallet): 51 15/16 × 24 × 17 11/16 in., 636 lb. (132 × 61 × 45 cm, 288.4877kg)","Gift of Andrew Butterfield and Claire Schiffman, 2014","","","","","","","","","","","","Sculpture","","http://www.metmuseum.org/art/collection/search/239214","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"437189","Burdick 218, N228.78","False","False",727021,"Drawings and Prints","Print","Basket of flowers, from the Novelties series (N228, Type 3) issued by Kinney Bros.","","","","","","Publisher","Issued by","Kinney Brothers","American","","Kinney Brothers","","","","1889",1889,1889,"Commercial color lithograph","Sheet (Round): 1 9/16 × 1 9/16 in. (4 × 4 cm)","The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick","","","","","","","","","","","","Prints|Ephemera","","http://www.metmuseum.org/art/collection/search/727021","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"13025","1978.15.9","False","False",14155,"American Decorative Arts","Tapestry","Tapestry","American","","","","","Designer|Maker","Designed by","Albert Herter|Herter Looms","American, New York 1871–1950 Santa Barbara, California","","Herter, Albert|Herter Looms ","American","1871      ","1950      |9999      ","ca. 1912",1909,1912,"Wool, natural and mercerized cotton, ""artificial silk""","84 x 74 in. (213.4 x 188 cm)","Gift of ""A Bicentennial Gift to America from a Grateful Armenian People"", 1978","Made in","New York","","","United States","","","","","","","Textiles","","http://www.metmuseum.org/art/collection/search/14155","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"384406","22.67.82","False","False",631766,"Drawings and Prints","Print","Young St. John the Baptist in the Desert with a Lamb","","","","","","Artist|Artist","After","Antonio da Trento|Parmigianino (Girolamo Francesco Maria Mazzola)","Italian, active Bologna, ca. 1527|Italian, Parma 1503–1540 Casalmaggiore","","Trento, Antonio da|Parmigianino (Girolamo Francesco Maria Mazzola)","Italian|Italian","1527      |1503      ","1527      |1540      ","1520–50",1520,1550,"Chiaroscuro woodcut printed from two blocks in green ink","Sheet: 5 1/2 × 5 1/2 in. (14 × 14 cm)","Rogers Fund, 1922","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/631766","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"299931","63.350.205.107.41","False","False",427887,"Drawings and Prints","Print","Maude Bannister as ""The Garden Fairy,"" from the Fancy Dress Ball Costumes series (N107) to promote Honest Long Cut Tobacco manufactured by W. Duke Sons & Co.","","","","","","Publisher|Lithographer","Issued by","W. Duke, Sons & Co.|Knapp & Company","New York and Durham, N.C.|American, New York","","Duke, W. Sons & Co.|Knapp & Company","American|American","1870      ","1920      ","1889",1889,1889,"Commercial color lithograph","Sheet: 4 3/16 × 2 1/2 in. (10.6 × 6.4 cm)","The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick","","","","","","","","","","","","Prints|Ephemera","","http://www.metmuseum.org/art/collection/search/427887","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"339181","1988.14","False","False",484968,"Modern and Contemporary Art","Drawing","Untitled","","","","","","Artist","","Katherine Bowling","American, born Washington, D.C. 1955","","Bowling, Katherine","American","1955      ","2055      ","1987",1987,1987,"Charcoal on paper","H. 22, W. 22 inches
(55.9 x 55.9 cm.)
","Purchase, The Mrs. Claus von Bulow Fund Gift, 1988","","","","","","","","","","","","Drawings","","http://www.metmuseum.org/art/collection/search/484968","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"288718","Burdick 326, R401-2.49","False","False",416259,"Drawings and Prints","Print","Alex Sarkisian, from the All-Star Football series (R401-2), issued by Leaf Gum Company","","","","","","Publisher","","Leaf Gum, Co., Chicago, IL","","","Leaf Gum, Co., Chicago, IL","","","","1948",1948,1948,"Commercial Chromolithograph","Sheet: 2 7/8 x 2 3/8 in. (7.3 x 6 cm)","The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick","","","","","","","","","","","","Prints|Ephemera","","http://www.metmuseum.org/art/collection/search/416259","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"219758","31.68","False","False",345429,"Drawings and Prints","Book","Opuscula","","","","","","Artist|Publisher","Published by","Philippus de Barberiis|Riessinger & G. Herolt","","","Barberiis, Philippus de|Riessinger & G. Herolt","Italian","","","ca. 1482",1477,1487,"Printed book with woodcut illustrations.","","Harris Brisbane Dick Fund, 1931","","Rome","","","","","","","","","","Books","","http://www.metmuseum.org/art/collection/search/345429","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"133701","36.90.643","False","True",223744,"European Sculpture and Decorative Arts","Piece","Piece","Italian","","","","","","","","","","","","","","16th–17th century",1500,1699,"Silk","L. 28 1/2 x W. 7 1/4 inches (72.4 x 18.4 cm)","Gift of The United Piece Dye Works, 1936","","","","","","","","","","","","Textiles-Woven","","http://www.metmuseum.org/art/collection/search/223744","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"362540","10.130.984","False","False",554185,"Egyptian Art","Seal, private","Seal","","New Kingdom","Dynasty 18","","","","","","","","","","","","ca. 1550–1295 B.C.",-1550,-1295,"Limestone","","Gift of Helen Miller Gould, 1910","From","","","","Egypt","","","","","","","","","http://www.metmuseum.org/art/collection/search/554185","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"215531","27.78.1(371)","False","False",341124,"Drawings and Prints","Print","Omnia Vincit Amore","","","","","","Artist","","Agostino Carracci","Italian, Bologna 1557–1602 Parma","","Carracci, Agostino","Italian","1557      ","1602      ","1599",1599,1599,"Engraving","4 13/16 x 7 3/8 in.  (12.2 x 18.7 cm)","Harris Brisbane Dick Fund, 1927","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/341124","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"425708","17.3.2100","False","False",705291,"Drawings and Prints","Print","Sketch at the Back of a Zinc Plate","","","","","","Artist","","Sir Francis Seymour Haden","British, London 1818–1910 Bramdean, Hampshire","","Haden, Francis Seymour, Sir","","1818      ","1910      ","1874",1874,1874,"Drypoint; first (final) state (Harrington); third state of four (Schneiderman)","Sheet: 9 in. × 11 1/2 in. (22.8 × 29.2 cm)
Plate: 5 9/16 × 8 7/16 in. (14.2 × 21.4 cm)","Harris Brisbane Dick Fund, 1917","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/705291","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"89650","50.231.240–.242","False","True",127588,"Costume Institute","Button","Button","European","","","","","","","","","","","","","","ca. 1775",1770,1779,"silver","","From the Hanna S. Kohn Collection, 1951","","","","","","","","","","","","","","http://www.metmuseum.org/art/collection/search/127588","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"80359","1978.161.20","False","False",105695,"Costume Institute","Trousers","Trousers","","","","","","Design House","","Gucci","Italian, founded 1921","","Gucci","Italian","1921      ","2112      ","1960s",1960,1969,"silk","","Gift of Mrs. Samuel M.V. Hamilton from the Estate of Mrs. William Coxe Wright, 1978","","","","","","","","","","","","","","http://www.metmuseum.org/art/collection/search/105695","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"331374","55.61.101a, b","False","True",471662,"The Cloisters","Plate and nail","Plate and Nail","European","","","","","","","","","","","","","","15th–16th century",1400,1599,"Iron","Overall: 4 5/8 in. (11.7 cm)","The Cloisters Collection, 1955","","","","","","","","","","","","Metalwork-Iron","","http://www.metmuseum.org/art/collection/search/471662","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"241269","49.95.1468","False","False",367563,"Drawings and Prints","Print","Saturnus, from the series The Seven Planets","","","","","The Seven Planets","Artist|Artist","After","Crispijn de Passe the Elder|Maerten de Vos","Netherlandish, Arnemuiden 1564–1637 Utrecht|Netherlandish, Antwerp 1532–1603 Antwerp","","Passe, Crispijn de, the Elder|Vos, Maerten de","Netherlandish|Netherlandish","1564      |1532      ","1637      |1603      ","n.d.",1532,1637,"Engraving","sheet: 9 3/16 x 6 15/16 in. (23.4 x 17.7 cm)","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1949","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/367563","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"423499","41.44.1787(2)","False","True",700396,"Drawings and Prints","Print","Initial letter E on patterned background","","","","","","Artist","","Anonymous, Italian, 16th century","","","Anonymous, Italian, 16th century","","1500      ","1600      ","1520",1520,1520,"Woodcut, criblé ground","Sheet: 2 1/16 × 2 3/8 in. (5.3 × 6.1 cm)","Gift of Henry W. Kent, 1941","","","","","","","","","","","","Prints|Ornament & Architecture","","http://www.metmuseum.org/art/collection/search/700396","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"387697","Burdick 243, T62.38","False","False",635585,"Drawings and Prints","Print","You are kind and have a good disposition, from the Fortunes series (T62) issued to promote Turkish Trophies Cigarettes","","","","","","Publisher","Issued by","Turkish Trophies Cigarettes","","","Turkish Trophies Cigarettes","American","1850      ","1950      ","1910",1910,1910,"Commercial color lithograph","Sheet: 2 5/8 × 3 1/4 in. (6.6 × 8.2 cm)","The Jefferson R. Burdick Collection, Gift of Jefferson R. Burdick","","","","","","","","","","","","Prints|Ephemera","","http://www.metmuseum.org/art/collection/search/635585","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"432278","53.601.13(125)","False","False",716633,"Drawings and Prints","Print","Six Children Killed in Regensburg, from Bavaria Sancta: The Life and Martyrdom of Holy Men and Women (Vol. III)","","","","","","Author|Artist","","Johann Matthias Kager|Raphael Sadeler II","German, Munich 1575–1634 Augsburg|Flemish, Antwerp 1584–1632 Munich","","Kager, Johann Matthias|Sadeler, Raphael II","","1575      |1584      ","1634      |1632      ","1627",1627,1627,"Engraving","Sheet: 8 7/8 × 5 13/16 in. (22.6 × 14.8 cm)","Harris Brisbane Dick Fund, 1953","","","","","","","","","","","","Prints","","http://www.metmuseum.org/art/collection/search/716633","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
"263271","62.501.38","False","True",390407,"Drawings and Prints","Drawing","Design for a Candelabra","","","","","","Artist","","Anonymous, Italian, early 19th century","","","Anonymous, Italian, 19th century early","Italian","1800      ","1825      ","early 19th century",1800,1850,"Pen, ink, and wash","5-1/8 x 6-1/2 in","The Elisha Whittelsey Collection, The Elisha Whittelsey Fund, 1962","","","","","","","","","","","","Drawings","","http://www.metmuseum.org/art/collection/search/390407","2/13/2017 8:00:15 AM","Metropolitan Museum of Art, New York, NY"
